geo,time,gender,life_expectancy
bih,2016,female,79.398
blr,1960,female,70.518
blr,1961,female,71.041
blr,1962,female,71.499
blr,1963,female,71.908
blr,1964,female,72.275
blr,1965,female,72.607
blr,1966,female,72.901
blr,1967,female,73.151
blr,1968,female,73.358
blr,1969,female,73.525
blr,1970,female,73.66
blr,1971,female,73.768
blr,1972,female,73.855
blr,1973,female,73.928
blr,1974,female,73.992
blr,1975,female,74.048
blr,1976,female,74.094
blr,1977,female,74.129
blr,1978,female,74.156
blr,1979,female,74.183
blr,1980,female,74.232
blr,1981,female,74.327
blr,1982,female,74.477
blr,1983,female,74.678
blr,1984,female,74.916
blr,1985,female,75.5
blr,1986,female,75.98
blr,1987,female,75.6
blr,1988,female,75.9
blr,1989,female,76.4
blr,1990,female,75.6
blr,1991,female,75.5
blr,1992,female,75.4
blr,1993,female,74.4
blr,1994,female,74.3
blr,1995,female,74.3
blr,1996,female,74.3
blr,1997,female,74.3
blr,1998,female,74.4
blr,1999,female,73.9
blr,2000,female,74.7
blr,2001,female,74.5
blr,2002,female,74.1
blr,2003,female,74.7
blr,2004,female,75
blr,2005,female,75.1
blr,2006,female,75.5
blr,2007,female,76.2
blr,2008,female,76.5
blr,2009,female,76.4
blr,2010,female,76.5
blr,2011,female,76.7
blr,2012,female,77.6
blr,2013,female,77.9
blr,2014,female,78.4
blr,2015,female,78.9
blr,2016,female,79
blz,1960,female,61.332
blz,1961,female,61.866
blz,1962,female,62.404
blz,1963,female,62.946
blz,1964,female,63.492
blz,1965,female,64.04
blz,1966,female,64.589
blz,1967,female,65.135
blz,1968,female,65.675
blz,1969,female,66.207
blz,1970,female,66.732
blz,1971,female,67.252
blz,1972,female,67.766
blz,1973,female,68.273
blz,1974,female,68.773
blz,1975,female,69.262
blz,1976,female,69.736
blz,1977,female,70.194
blz,1978,female,70.631
blz,1979,female,71.046
blz,1980,female,71.441
blz,1981,female,71.82
blz,1982,female,72.185
blz,1983,female,72.531
blz,1984,female,72.85
blz,1985,female,73.132
blz,1986,female,73.361
blz,1987,female,73.527
blz,1988,female,73.624
blz,1989,female,73.645
blz,1990,female,73.584
blz,1991,female,73.431
blz,1992,female,73.199
blz,1993,female,72.907
blz,1994,female,72.578
blz,1995,female,72.244
blz,1996,female,71.937
blz,1997,female,71.68
blz,1998,female,71.493
blz,1999,female,71.387
blz,2000,female,71.364
blz,2001,female,71.421
blz,2002,female,71.532
blz,2003,female,71.674
blz,2004,female,71.832
blz,2005,female,71.989
blz,2006,female,72.133
blz,2007,female,72.258
blz,2008,female,72.364
blz,2009,female,72.453
blz,2010,female,72.533
blz,2011,female,72.616
blz,2012,female,72.716
blz,2013,female,72.845
blz,2014,female,73.003
blz,2015,female,73.189
blz,2016,female,73.396
bmu,1965,female,72.35
bmu,1970,female,73.86
bmu,1980,female,76.1
bmu,1991,female,78.25
bmu,2000,female,80.6
bmu,2001,female,80.6
bmu,2002,female,80.7
bmu,2003,female,81.1
bmu,2004,female,81.2
bmu,2005,female,81.4
bmu,2006,female,81.5
bmu,2007,female,81.7
bmu,2008,female,81.9
bmu,2009,female,82.1
bmu,2010,female,82.08
bmu,2011,female,85.03
bmu,2012,female,85.55
bmu,2013,female,84.46
bmu,2014,female,84.69
bmu,2015,female,84.91
bmu,2016,female,85.13
bol,1960,female,43.47
bol,1961,female,43.78
bol,1962,female,44.099
bol,1963,female,44.427
bol,1964,female,44.765
bol,1965,female,45.112
bol,1966,female,45.469
bol,1967,female,45.836
bol,1968,female,46.213
bol,1969,female,46.6
bol,1970,female,46.997
bol,1971,female,47.404
bol,1972,female,47.819
bol,1973,female,48.243
bol,1974,female,48.676
bol,1975,female,49.118
bol,1976,female,49.569
bol,1977,female,50.03
bol,1978,female,50.5
bol,1979,female,50.979
bol,1980,female,51.468
bol,1981,female,51.967
bol,1982,female,52.476
bol,1983,female,52.993
bol,1984,female,53.52
bol,1985,female,54.054
bol,1986,female,54.596
bol,1987,female,55.147
bol,1988,female,55.704
bol,1989,female,56.268
bol,1990,female,56.838
bol,1991,female,57.413
bol,1992,female,57.994
bol,1993,female,58.579
bol,1994,female,59.169
bol,1995,female,59.762
bol,1996,female,60.359
bol,1997,female,60.958
bol,1998,female,61.559
bol,1999,female,62.162
bol,2000,female,62.767
bol,2001,female,63.372
bol,2002,female,63.978
bol,2003,female,64.584
bol,2004,female,65.189
bol,2005,female,65.796
bol,2006,female,66.406
bol,2007,female,67.019
bol,2008,female,67.632
bol,2009,female,68.238
bol,2010,female,68.829
bol,2011,female,69.394
bol,2012,female,69.927
bol,2013,female,70.422
bol,2014,female,70.878
bol,2015,female,71.299
bol,2016,female,71.689
bra,1960,female,56.081
bra,1961,female,56.669
bra,1962,female,57.273
bra,1963,female,57.885
bra,1964,female,58.497
bra,1965,female,59.109
bra,1966,female,59.719
bra,1967,female,60.326
bra,1968,female,60.924
bra,1969,female,61.504
bra,1970,female,62.05
bra,1971,female,62.546
bra,1972,female,62.985
bra,1973,female,63.366
bra,1974,female,63.694
bra,1975,female,63.977
bra,1976,female,64.23
bra,1977,female,64.473
bra,1978,female,64.722
bra,1979,female,64.99
bra,1980,female,65.284
bra,1981,female,65.606
bra,1982,female,65.952
bra,1983,female,66.315
bra,1984,female,66.694
bra,1985,female,67.088
bra,1986,female,67.493
bra,1987,female,67.907
bra,1988,female,68.327
bra,1989,female,68.754
bra,1990,female,69.191
bra,1991,female,69.641
bra,1992,female,70.107
bra,1993,female,70.589
bra,1994,female,71.083
bra,1995,female,71.584
bra,1996,female,72.085
bra,1997,female,72.581
bra,1998,female,73.062
bra,1999,female,73.527
bra,2000,female,73.969
bra,2001,female,74.388
bra,2002,female,74.788
bra,2003,female,75.17
bra,2004,female,75.537
bra,2005,female,75.892
bra,2006,female,76.241
bra,2007,female,76.585
bra,2008,female,76.926
bra,2009,female,77.262
bra,2010,female,77.589
bra,2011,female,77.901
bra,2012,female,78.193
bra,2013,female,78.462
bra,2014,female,78.707
bra,2015,female,78.932
bra,2016,female,79.139
brb,1960,female,63.025
brb,1961,female,63.5
brb,1962,female,63.978
brb,1963,female,64.46
brb,1964,female,64.946
brb,1965,female,65.428
brb,1966,female,65.901
brb,1967,female,66.357
brb,1968,female,66.792
brb,1969,female,67.202
brb,1970,female,67.589
brb,1971,female,67.956
brb,1972,female,68.309
brb,1973,female,68.651
brb,1974,female,68.987
brb,1975,female,69.317
brb,1976,female,69.642
brb,1977,female,69.96
brb,1978,female,70.271
brb,1979,female,70.575
brb,1980,female,70.872
brb,1981,female,71.162
brb,1982,female,71.446
brb,1983,female,71.722
brb,1984,female,71.993
brb,1985,female,72.257
brb,1986,female,72.517
brb,1987,female,72.771
brb,1988,female,73.02
brb,1989,female,73.264
brb,1990,female,73.505
brb,1991,female,73.741
brb,1992,female,73.974
brb,1993,female,74.202
brb,1994,female,74.425
brb,1995,female,74.641
brb,1996,female,74.849
brb,1997,female,75.048
brb,1998,female,75.237
brb,1999,female,75.418
brb,2000,female,75.592
brb,2001,female,75.76
brb,2002,female,75.927
brb,2003,female,76.094
brb,2004,female,76.261
brb,2005,female,76.431
brb,2006,female,76.603
brb,2007,female,76.776
brb,2008,female,76.949
brb,2009,female,77.122
brb,2010,female,77.293
brb,2011,female,77.461
brb,2012,female,77.626
brb,2013,female,77.787
brb,2014,female,77.945
brb,2015,female,78.099
brb,2016,female,78.251
brn,1960,female,63.976
brn,1961,female,64.5
brn,1962,female,65.008
brn,1963,female,65.496
brn,1964,female,65.963
brn,1965,female,66.408
brn,1966,female,66.835
brn,1967,female,67.247
brn,1968,female,67.648
brn,1969,female,68.041
brn,1970,female,68.427
brn,1971,female,68.805
brn,1972,female,69.175
brn,1973,female,69.537
brn,1974,female,69.89
brn,1975,female,70.235
brn,1976,female,70.573
brn,1977,female,70.904
brn,1978,female,71.228
brn,1979,female,71.545
brn,1980,female,71.856
brn,1981,female,72.16
brn,1982,female,72.458
brn,1983,female,72.751
brn,1984,female,73.037
brn,1985,female,73.317
brn,1986,female,73.592
brn,1987,female,73.862
brn,1988,female,74.126
brn,1989,female,74.385
brn,1990,female,74.639
brn,1991,female,74.889
brn,1992,female,75.134
brn,1993,female,75.374
brn,1994,female,75.61
brn,1995,female,75.842
brn,1996,female,76.069
brn,1997,female,76.293
brn,1998,female,76.512
brn,1999,female,76.727
brn,2000,female,76.942
brn,2001,female,77.16
brn,2002,female,77.381
brn,2003,female,77.603
brn,2004,female,77.82
brn,2005,female,78.018
brn,2006,female,78.183
brn,2007,female,78.306
brn,2008,female,78.386
brn,2009,female,78.429
brn,2010,female,78.447
brn,2011,female,78.46
brn,2012,female,78.488
brn,2013,female,78.543
brn,2014,female,78.633
brn,2015,female,78.757
brn,2016,female,78.909
btn,1960,female,35.053
btn,1961,female,35.444
btn,1962,female,35.869
btn,1963,female,36.332
btn,1964,female,36.831
btn,1965,female,37.364
btn,1966,female,37.927
btn,1967,female,38.511
btn,1968,female,39.105
btn,1969,female,39.7
btn,1970,female,40.285
btn,1971,female,40.846
btn,1972,female,41.383
btn,1973,female,41.898
btn,1974,female,42.399
btn,1975,female,42.9
btn,1976,female,43.42
btn,1977,female,43.976
btn,1978,female,44.577
btn,1979,female,45.227
btn,1980,female,45.92
btn,1981,female,46.643
btn,1982,female,47.379
btn,1983,female,48.113
btn,1984,female,48.839
btn,1985,female,49.557
btn,1986,female,50.27
btn,1987,female,50.986
btn,1988,female,51.711
btn,1989,female,52.444
btn,1990,female,53.184
btn,1991,female,53.926
btn,1992,female,54.664
btn,1993,female,55.4
btn,1994,female,56.134
btn,1995,female,56.877
btn,1996,female,57.639
btn,1997,female,58.427
btn,1998,female,59.243
btn,1999,female,60.082
btn,2000,female,60.94
btn,2001,female,61.806
btn,2002,female,62.668
btn,2003,female,63.509
btn,2004,female,64.316
btn,2005,female,65.073
btn,2006,female,65.766
btn,2007,female,66.394
btn,2008,female,66.96
btn,2009,female,67.468
btn,2010,female,67.93
btn,2011,female,68.36
btn,2012,female,68.776
btn,2013,female,69.19
btn,2014,female,69.608
btn,2015,female,70.033
btn,2016,female,70.459
bwa,1960,female,52.428
bwa,1961,female,52.771
bwa,1962,female,53.102
bwa,1963,female,53.424
bwa,1964,female,53.745
bwa,1965,female,54.077
bwa,1966,female,54.433
bwa,1967,female,54.824
bwa,1968,female,55.258
bwa,1969,female,55.739
bwa,1970,female,56.272
bwa,1971,female,56.86
bwa,1972,female,57.493
bwa,1973,female,58.156
bwa,1974,female,58.838
bwa,1975,female,59.525
bwa,1976,female,60.207
bwa,1977,female,60.871
bwa,1978,female,61.506
bwa,1979,female,62.097
bwa,1980,female,62.639
bwa,1981,female,63.134
bwa,1982,female,63.582
bwa,1983,female,63.976
bwa,1984,female,64.304
bwa,1985,female,64.56
bwa,1986,female,64.745
bwa,1987,female,64.845
bwa,1988,female,64.836
bwa,1989,female,64.687
bwa,1990,female,64.323
bwa,1991,female,63.661
bwa,1992,female,62.681
bwa,1993,female,61.404
bwa,1994,female,59.889
bwa,1995,female,58.207
bwa,1996,female,56.451
bwa,1997,female,54.746
bwa,1998,female,53.224
bwa,1999,female,51.99
bwa,2000,female,51.163
bwa,2001,female,50.833
bwa,2002,female,50.985
bwa,2003,female,51.58
bwa,2004,female,52.579
bwa,2005,female,53.926
bwa,2006,female,55.539
bwa,2007,female,57.305
bwa,2008,female,59.11
bwa,2009,female,60.868
bwa,2010,female,62.514
bwa,2011,female,64.013
bwa,2012,female,65.382
bwa,2013,female,66.631
bwa,2014,female,67.744
bwa,2015,female,68.708
bwa,2016,female,69.517
caf,1960,female,38.094
caf,1961,female,38.525
caf,1962,female,38.966
caf,1963,female,39.426
caf,1964,female,39.911
caf,1965,female,40.433
caf,1966,female,41.005
caf,1967,female,41.63
caf,1968,female,42.308
caf,1969,female,43.035
caf,1970,female,43.808
caf,1971,female,44.622
caf,1972,female,45.461
caf,1973,female,46.306
caf,1974,female,47.14
caf,1975,female,47.946
caf,1976,female,48.713
caf,1977,female,49.432
caf,1978,female,50.091
caf,1979,female,50.676
caf,1980,female,51.175
caf,1981,female,51.579
caf,1982,female,51.889
caf,1983,female,52.106
caf,1984,female,52.227
caf,1985,female,52.25
caf,1986,female,52.173
caf,1987,female,52.001
caf,1988,female,51.744
caf,1989,female,51.41
caf,1990,female,50.999
caf,1991,female,50.509
caf,1992,female,49.948
caf,1993,female,49.333
caf,1994,female,48.686
caf,1995,female,48.026
caf,1996,female,47.365
caf,1997,female,46.724
caf,1998,female,46.13
caf,1999,female,45.617
caf,2000,female,45.225
caf,2001,female,44.99
caf,2002,female,44.922
caf,2003,female,45.024
caf,2004,female,45.291
caf,2005,female,45.71
caf,2006,female,46.257
caf,2007,female,46.893
caf,2008,female,47.584
caf,2009,female,48.308
caf,2010,female,49.057
caf,2011,female,49.833
caf,2012,female,50.644
caf,2013,female,51.49
caf,2014,female,52.353
caf,2015,female,53.211
caf,2016,female,54.042
can,1960,female,74.15
can,1961,female,74.45
can,1962,female,74.43
can,1963,female,74.5
can,1964,female,75.08
can,1965,female,75.14
can,1966,female,75.39
can,1967,female,75.66
can,1968,female,75.78
can,1969,female,76.01
can,1970,female,76.25
can,1971,female,76.63
can,1972,female,76.55
can,1973,female,76.83
can,1974,female,76.91
can,1975,female,77.23
can,1976,female,77.59
can,1977,female,77.97
can,1978,female,78.32
can,1979,female,78.59
can,1980,female,78.73
can,1981,female,79.11
can,1982,female,79.23
can,1983,female,79.55
can,1984,female,79.78
can,1985,female,79.73
can,1986,female,79.8
can,1987,female,80.12
can,1988,female,80.2
can,1989,female,80.4
can,1990,female,80.65
can,1991,female,80.77
can,1992,female,80.02
can,1993,female,80.83
can,1994,female,80.93
can,1995,female,81.02
can,1996,female,81.15
can,1997,female,81.4
can,1998,female,81.5
can,1999,female,81.7
can,2000,female,81.9
can,2001,female,82.1
can,2002,female,82.1
can,2003,female,82.4
can,2004,female,82.6
can,2005,female,82.7
can,2006,female,82.7
can,2007,female,82.9
can,2008,female,83
can,2009,female,83.2
can,2010,female,83.4
can,2011,female,83.6
can,2012,female,83.704
can,2013,female,83.849
can,2014,female,83.988
can,2015,female,84.123
can,2016,female,84.253
chanisl,1960,female,73.61
chanisl,1961,female,73.741
chanisl,1962,female,73.871
chanisl,1963,female,74.007
chanisl,1964,female,74.152
chanisl,1965,female,74.304
chanisl,1966,female,74.456
chanisl,1967,female,74.599
chanisl,1968,female,74.729
chanisl,1969,female,74.845
chanisl,1970,female,74.95
chanisl,1971,female,75.049
chanisl,1972,female,75.149
chanisl,1973,female,75.256
chanisl,1974,female,75.375
chanisl,1975,female,75.512
chanisl,1976,female,75.669
chanisl,1977,female,75.846
chanisl,1978,female,76.038
chanisl,1979,female,76.244
chanisl,1980,female,76.455
chanisl,1981,female,76.664
chanisl,1982,female,76.865
chanisl,1983,female,77.053
chanisl,1984,female,77.229
chanisl,1985,female,77.396
chanisl,1986,female,77.56
chanisl,1987,female,77.729
chanisl,1988,female,77.906
chanisl,1989,female,78.093
chanisl,1990,female,78.285
chanisl,1991,female,78.475
chanisl,1992,female,78.656
chanisl,1993,female,78.825
chanisl,1994,female,78.982
chanisl,1995,female,79.131
chanisl,1996,female,79.279
chanisl,1997,female,79.431
chanisl,1998,female,79.595
chanisl,1999,female,79.774
chanisl,2000,female,79.971
chanisl,2001,female,80.186
chanisl,2002,female,80.417
chanisl,2003,female,80.657
chanisl,2004,female,80.901
chanisl,2005,female,81.141
chanisl,2006,female,81.37
chanisl,2007,female,81.582
chanisl,2008,female,81.774
chanisl,2009,female,81.944
chanisl,2010,female,82.094
chanisl,2011,female,82.226
chanisl,2012,female,82.349
chanisl,2013,female,82.466
chanisl,2014,female,82.583
chanisl,2015,female,82.701
chanisl,2016,female,82.822
che,1960,female,74.11
che,1961,female,74.59
che,1962,female,74.09
che,1963,female,74.23
che,1964,female,75.11
che,1965,female,75.07
che,1966,female,75.25
che,1967,female,75.72
che,1968,female,75.52
che,1969,female,75.65
che,1970,female,76.16
che,1971,female,76.25
che,1972,female,76.82
che,1973,female,77.05
che,1974,female,77.56
che,1975,female,78
che,1976,female,78.13
che,1977,female,78.68
che,1978,female,78.66
che,1979,female,78.78
che,1980,female,78.85
che,1981,female,79.13
che,1982,female,79.44
che,1983,female,79.55
che,1984,female,80.03
che,1985,female,80.15
che,1986,female,80.3
che,1987,female,80.66
che,1988,female,80.73
che,1989,female,80.94
che,1990,female,80.71
che,1991,female,81.1
che,1992,female,81.33
che,1993,female,81.43
che,1994,female,81.71
che,1995,female,81.69
che,1996,female,82
che,1997,female,82.04
che,1998,female,82.5
che,1999,female,82.5
che,2000,female,82.6
che,2001,female,83.1
che,2002,female,83.1
che,2003,female,83.2
che,2004,female,83.7
che,2005,female,83.9
che,2006,female,84
che,2007,female,84.2
che,2008,female,84.4
che,2009,female,84.4
che,2010,female,84.5
che,2011,female,85
che,2012,female,84.9
che,2013,female,85
che,2014,female,85.4
che,2015,female,85.1
che,2016,female,85.1
chl,1960,female,60.056
chl,1961,female,60.519
chl,1962,female,60.991
chl,1963,female,61.477
chl,1964,female,61.979
chl,1965,female,62.502
chl,1966,female,63.047
chl,1967,female,63.617
chl,1968,female,64.209
chl,1969,female,64.825
chl,1970,female,65.463
chl,1971,female,66.125
chl,1972,female,66.808
chl,1973,female,67.505
chl,1974,female,68.212
chl,1975,female,68.925
chl,1976,female,69.643
chl,1977,female,70.36
chl,1978,female,71.07
chl,1979,female,71.762
chl,1980,female,72.421
chl,1981,female,73.035
chl,1982,female,73.596
chl,1983,female,74.104
chl,1984,female,74.558
chl,1985,female,74.964
chl,1986,female,75.331
chl,1987,female,75.674
chl,1988,female,76.006
chl,1989,female,76.332
chl,1990,female,76.661
chl,1991,female,76.992
chl,1992,female,77.323
chl,1993,female,77.65
chl,1994,female,77.971
chl,1995,female,78.287
chl,1996,female,78.598
chl,1997,female,78.9
chl,1998,female,79.191
chl,1999,female,79.468
chl,2000,female,79.723
chl,2001,female,79.952
chl,2002,female,80.152
chl,2003,female,80.324
chl,2004,female,80.469
chl,2005,female,80.59
chl,2006,female,80.691
chl,2007,female,80.779
chl,2008,female,80.863
chl,2009,female,80.948
chl,2010,female,81.042
chl,2011,female,81.151
chl,2012,female,81.275
chl,2013,female,81.415
chl,2014,female,81.569
chl,2015,female,81.736
chl,2016,female,81.913
chn,1960,female,45.191
chn,1961,female,45.497
chn,1962,female,46.243
chn,1963,female,47.486
chn,1964,female,49.194
chn,1965,female,51.258
chn,1966,female,53.506
chn,1967,female,55.727
chn,1968,female,57.748
chn,1969,female,59.484
chn,1970,female,60.898
chn,1971,female,62.018
chn,1972,female,62.955
chn,1973,female,63.799
chn,1974,female,64.58
chn,1975,female,65.316
chn,1976,female,66.015
chn,1977,female,66.664
chn,1978,female,67.259
chn,1979,female,67.804
chn,1980,female,68.299
chn,1981,female,68.742
chn,1982,female,69.132
chn,1983,female,69.471
chn,1984,female,69.766
chn,1985,female,70.023
chn,1986,female,70.248
chn,1987,female,70.45
chn,1988,female,70.637
chn,1989,female,70.819
chn,1990,female,71.002
chn,1991,female,71.192
chn,1992,female,71.388
chn,1993,female,71.595
chn,1994,female,71.816
chn,1995,female,72.06
chn,1996,female,72.334
chn,1997,female,72.637
chn,1998,female,72.967
chn,1999,female,73.32
chn,2000,female,73.693
chn,2001,female,74.079
chn,2002,female,74.469
chn,2003,female,74.853
chn,2004,female,75.223
chn,2005,female,75.569
chn,2006,female,75.884
chn,2007,female,76.166
chn,2008,female,76.418
chn,2009,female,76.641
chn,2010,female,76.837
chn,2011,female,77.015
chn,2012,female,77.18
chn,2013,female,77.342
chn,2014,female,77.503
chn,2015,female,77.667
chn,2016,female,77.833
civ,1960,female,37.884
civ,1961,female,38.61
civ,1962,female,39.312
civ,1963,female,39.986
civ,1964,female,40.635
civ,1965,female,41.283
civ,1966,female,41.962
civ,1967,female,42.699
civ,1968,female,43.505
civ,1969,female,44.377
civ,1970,female,45.3
civ,1971,female,46.246
civ,1972,female,47.179
civ,1973,female,48.07
civ,1974,female,48.901
civ,1975,female,49.665
civ,1976,female,50.362
civ,1977,female,51.008
civ,1978,female,51.613
civ,1979,female,52.176
civ,1980,female,52.701
civ,1981,female,53.191
civ,1982,female,53.644
